Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","Norway is #1 in europe in waterpower plants, is that not included in this? 90% of the energy used in Norway is Waterpowerplants?","Norway is #1 in europe in waterpower plants, is that not included in this? 90% of the energy used in Norway is Waterpowerplants?",28,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","No China?  China, today, produces one third of all the renewable energy on the planet.  That didn't happen in the last 2 years!!!!","No China?  China, today, produces one third of all the renewable energy on the planet.  That didn't happen in the last 2 years!!!!",32,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",So where is Norway? the so called mass EV countryâ€¦guess the use fossil fuels,So where is Norway? the so called mass EV countryâ€¦guess the use fossil fuels,15,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","Is this rated output or actual output, which is usually around 25% of rated?","Is this rated output or actual output, which is usually around 25% of rated?",17,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Hydropower not defined as renewable?,Hydropower not defined as renewable?,6,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","US 21.5 % of electricity generation from ""renewables"" in 2023.  Wind alone was over 10%.   Solar in the US will probably pass hydroelectric late this year or sometime in 2025.  It's basically 60% coal+ng, and 40% renewables+nuclear - more NG as coal drops.","US 21.5 % of electricity generation from ""renewables"" in 2023.  Wind alone was over 10%.   Solar in the US will probably pass hydroelectric late this year or sometime in 2025.  It's basically 60% coal+ng, and 40% renewables+nuclear - more NG as coal drops.",54,LABEL_1,NEUTRAL,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","OK, USA is 2 1/2 laps ahead of every one.  Give it a break so the earth can catch up!","OK, USA is 2 1/2 laps ahead of every one.  Give it a break so the earth can catch up!",23,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",If only the US and Europe were doing their fair share,If only the US and Europe were doing their fair share,11,LABEL_1,NEUTRAL,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",How can you renew energy? Did I not pay attention in physics?,How can you renew energy? Did I not pay attention in physics?,14,LABEL_0,NEGATIVE,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",And more to come!The U.S. is only $35trillion in debt. The annual interest is now over $900billion a year - more than military spending.Iâ€™m sure that in no way represents just how irresponsible the government can be. There will be more and more and more.,And more to come!The U.S. is only $35trillion in debt. The annual interest is now over $900billion a year - more than military spending.Iâ€™m sure that in no way represents just how irresponsible the government can be. There will be more and more and more.,52,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",apparently this is a presentation that omits hydroelectric power,apparently this is a presentation that omits hydroelectric power,9,LABEL_1,NEUTRAL,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","Bullshit. Solar and wind don't create jobs. They create installs and replacements. That's it. Once done, lots out of work","Bullshit. Solar and wind don't create jobs. They create installs and replacements. That's it. Once done, lots out of work",27,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Great. Now show as a proportion of total energy production.,Great. Now show as a proportion of total energy production.,12,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",The size of a country and its population are big factors.  Per capita would make more sense.,The size of a country and its population are big factors.  Per capita would make more sense.,19,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",This should be a percentage of national use.,This should be a percentage of national use.,9,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","Per capita, i guarantee the US is way way lower than that","Per capita, i guarantee the US is way way lower than that",13,LABEL_0,NEGATIVE,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","By including the United Kingdom as a whole, you severely reduce the figure. Scotland runs on 99% renewable energy most years, but England does not.","By including the United Kingdom as a whole, you severely reduce the figure. Scotland runs on 99% renewable energy most years, but England does not.",30,LABEL_1,NEUTRAL,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",TÃ¼rkiye is the best . Advancing faster than any other country on earth.,TÃ¼rkiye is the best . Advancing faster than any other country on earth.,14,LABEL_2,POSITIVE,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",At what cost.  Crippling.,At what cost.  Crippling.,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",It would have been nice if it was shown in kwh/capita...,It would have been nice if it was shown in kwh/capita...,12,LABEL_2,POSITIVE,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Mexico is going down.,Mexico is going down.,5,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Whats the unit? The percentage of renewable energy would be more interesting. Like that the figures basically show that big countries produce more and that's not a surprise.,Whats the unit? The percentage of renewable energy would be more interesting. Like that the figures basically show that big countries produce more and that's not a surprise.,32,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Waste of energy and money.,Waste of energy and money.,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Is it possible to share similar video about renewable Energy producers/ consumption? That would be more useful,Is it possible to share similar video about renewable Energy producers/ consumption? That would be more useful,18,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","For all the liberal/ndp lovers, there is no such thing as renewable energy yet. All the so called renewable energy takes massive amounts of fossil fuel energy to produce.","For all the liberal/ndp lovers, there is no such thing as renewable energy yet. All the so called renewable energy takes massive amounts of fossil fuel energy to produce.",32,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Per capita or percentage of national use figures would be more interesting.,Per capita or percentage of national use figures would be more interesting.,13,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","Show this graph to green party members, who phantasize that the Merkel years were ""lost years"" for renewable energies.","Show this graph to green party members, who phantasize that the Merkel years were ""lost years"" for renewable energies.",23,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",All energy originated from the sun and is renewable until the sun dies,All energy originated from the sun and is renewable until the sun dies,13,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","All of Europe buying gas and oil from other countries, useless video","All of Europe buying gas and oil from other countries, useless video",13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","What a Shitty graph!!! Denmark has No rivers, no Mountains, situatede ind the north of Europe (not that many Sun hours) - But still we are ind the top 5-10 best.","What a Shitty graph!!! Denmark has No rivers, no Mountains, situatede ind the north of Europe (not that many Sun hours) - But still we are ind the top 5-10 best.",39,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Why no China ,Why no China ,3,LABEL_1,NEUTRAL,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",It would have been more interesting if it were per capita.,It would have been more interesting if it were per capita.,12,LABEL_2,POSITIVE,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",and it's all made in china.. time to wake up.. #FJB the DNC and the green agenda,and it's all made in china.. time to wake up.. #FJB the DNC and the green agenda,21,LABEL_1,NEUTRAL,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","More than fake. You forgot hidro power, you Goebbels disciples.","More than fake. You forgot hidro power, you Goebbels disciples.",13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.","Would have thought China to be the biggest, despite being the biggest polluters.","Would have thought China to be the biggest, despite being the biggest polluters.",15,LABEL_0,NEGATIVE,not-defined
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",By United Kingdom you mean Scotland not the thieves of Westminster,By United Kingdom you mean Scotland not the thieves of Westminster,11,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",and all the global warming freaks still keep losing their minds.............smh,and all the global warming freaks still keep losing their minds.............smh,13,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The renewable energy sector is now a significant source of jobs, with rapid growth in solar and wind energy employment. In 2022, the United States is North America's largest producer of renewable energy. Germany remains a leader in European renewable energy production, strongly emphasizing wind and solar power.",Germany is full of idiots.  Nice job shutting down all your fission plants.  That should mimimize your carbon footprint.  Mornons.,Germany is full of idiots.  Nice job shutting down all your fission plants.  That should mimimize your carbon footprint.  Mornons.,24,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Renewable energy is based on gross generation from wind, geothermal, solar, biomass, and waste, excluding cross-border electricity supply.","Renewable energy is based on gross generation from wind, geothermal, solar, biomass, and waste, excluding cross-border electricity supply.",24,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Where did you get those numbers from... Can tell you I have been working in the energy sector for 25 years and for those countries I know they are completly wrong!,Where did you get those numbers from... Can tell you I have been working in the energy sector for 25 years and for those countries I know they are completly wrong!,33,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Yes oil is renewable and we have 1000s of years of oil,Yes oil is renewable and we have 1000s of years of oil,12,LABEL_1,NEUTRAL,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Imagine the trillions wasted on this delusion,Imagine the trillions wasted on this delusion,7,LABEL_0,NEGATIVE,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,biggest producer in America and Europe.... is not the biggest producer in the world....,biggest producer in America and Europe.... is not the biggest producer in the world....,16,LABEL_0,NEGATIVE,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,I guess nuclear power is included for the US?,I guess nuclear power is included for the US?,10,LABEL_1,NEUTRAL,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,No China strange that.,No China strange that.,5,LABEL_1,NEUTRAL,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Remember 90 percent of all power from Newfoundland & Labrador Canada, Quebec sells to the states, without our hydroelectric power resources they would have very little and would have to rely on nuclear power or other resources. Canada is the biggest resource in the entire world if there were no contracts involved.","Remember 90 percent of all power from Newfoundland & Labrador Canada, Quebec sells to the states, without our hydroelectric power resources they would have very little and would have to rely on nuclear power or other resources. Canada is the biggest resource in the entire world if there were no contracts involved.",56,LABEL_1,NEUTRAL,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Renewable but not sustainable if one company cuts down trees to build wind energy turbines.,Renewable but not sustainable if one company cuts down trees to build wind energy turbines.,16,LABEL_0,NEGATIVE,social_resistance
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Now do Asia and show us that all this progress is for nothing until China and India decide to play along.,Now do Asia and show us that all this progress is for nothing until China and India decide to play along.,22,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Makes no sense at all. ,Makes no sense at all. ,6,LABEL_0,NEGATIVE,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Norway is #1 in europe in waterpower plants, is that not included in this? 90% of the energy used in Norway is Waterpowerplants?","Norway is #1 in europe in waterpower plants, is that not included in this? 90% of the energy used in Norway is Waterpowerplants?",28,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"No China?  China, today, produces one third of all the renewable energy on the planet.  That didn't happen in the last 2 years!!!!","No China?  China, today, produces one third of all the renewable energy on the planet.  That didn't happen in the last 2 years!!!!",32,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,So where is Norway? the so called mass EV countryâ€¦guess the use fossil fuels,So where is Norway? the so called mass EV countryâ€¦guess the use fossil fuels,15,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Is this rated output or actual output, which is usually around 25% of rated?","Is this rated output or actual output, which is usually around 25% of rated?",17,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Hydropower not defined as renewable?,Hydropower not defined as renewable?,6,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"US 21.5 % of electricity generation from ""renewables"" in 2023.  Wind alone was over 10%.   Solar in the US will probably pass hydroelectric late this year or sometime in 2025.  It's basically 60% coal+ng, and 40% renewables+nuclear - more NG as coal drops.","US 21.5 % of electricity generation from ""renewables"" in 2023.  Wind alone was over 10%.   Solar in the US will probably pass hydroelectric late this year or sometime in 2025.  It's basically 60% coal+ng, and 40% renewables+nuclear - more NG as coal drops.",54,LABEL_1,NEUTRAL,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"OK, USA is 2 1/2 laps ahead of every one.  Give it a break so the earth can catch up!","OK, USA is 2 1/2 laps ahead of every one.  Give it a break so the earth can catch up!",23,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,If only the US and Europe were doing their fair share,If only the US and Europe were doing their fair share,11,LABEL_1,NEUTRAL,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,How can you renew energy? Did I not pay attention in physics?,How can you renew energy? Did I not pay attention in physics?,14,LABEL_0,NEGATIVE,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,And more to come!The U.S. is only $35trillion in debt. The annual interest is now over $900billion a year - more than military spending.Iâ€™m sure that in no way represents just how irresponsible the government can be. There will be more and more and more.,And more to come!The U.S. is only $35trillion in debt. The annual interest is now over $900billion a year - more than military spending.Iâ€™m sure that in no way represents just how irresponsible the government can be. There will be more and more and more.,52,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,apparently this is a presentation that omits hydroelectric power,apparently this is a presentation that omits hydroelectric power,9,LABEL_1,NEUTRAL,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Bullshit. Solar and wind don't create jobs. They create installs and replacements. That's it. Once done, lots out of work","Bullshit. Solar and wind don't create jobs. They create installs and replacements. That's it. Once done, lots out of work",27,LABEL_0,NEGATIVE,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Great. Now show as a proportion of total energy production.,Great. Now show as a proportion of total energy production.,12,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,The size of a country and its population are big factors.  Per capita would make more sense.,The size of a country and its population are big factors.  Per capita would make more sense.,19,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,This should be a percentage of national use.,This should be a percentage of national use.,9,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Per capita, i guarantee the US is way way lower than that","Per capita, i guarantee the US is way way lower than that",13,LABEL_0,NEGATIVE,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"By including the United Kingdom as a whole, you severely reduce the figure. Scotland runs on 99% renewable energy most years, but England does not.","By including the United Kingdom as a whole, you severely reduce the figure. Scotland runs on 99% renewable energy most years, but England does not.",30,LABEL_1,NEUTRAL,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,TÃ¼rkiye is the best . Advancing faster than any other country on earth.,TÃ¼rkiye is the best . Advancing faster than any other country on earth.,14,LABEL_2,POSITIVE,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,At what cost.  Crippling.,At what cost.  Crippling.,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,It would have been nice if it was shown in kwh/capita...,It would have been nice if it was shown in kwh/capita...,12,LABEL_2,POSITIVE,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Mexico is going down.,Mexico is going down.,5,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Whats the unit? The percentage of renewable energy would be more interesting. Like that the figures basically show that big countries produce more and that's not a surprise.,Whats the unit? The percentage of renewable energy would be more interesting. Like that the figures basically show that big countries produce more and that's not a surprise.,32,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Waste of energy and money.,Waste of energy and money.,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Is it possible to share similar video about renewable Energy producers/ consumption? That would be more useful,Is it possible to share similar video about renewable Energy producers/ consumption? That would be more useful,18,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"For all the liberal/ndp lovers, there is no such thing as renewable energy yet. All the so called renewable energy takes massive amounts of fossil fuel energy to produce.","For all the liberal/ndp lovers, there is no such thing as renewable energy yet. All the so called renewable energy takes massive amounts of fossil fuel energy to produce.",32,LABEL_0,NEGATIVE,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Per capita or percentage of national use figures would be more interesting.,Per capita or percentage of national use figures would be more interesting.,13,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Show this graph to green party members, who phantasize that the Merkel years were ""lost years"" for renewable energies.","Show this graph to green party members, who phantasize that the Merkel years were ""lost years"" for renewable energies.",23,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,All energy originated from the sun and is renewable until the sun dies,All energy originated from the sun and is renewable until the sun dies,13,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"All of Europe buying gas and oil from other countries, useless video","All of Europe buying gas and oil from other countries, useless video",13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"What a Shitty graph!!! Denmark has No rivers, no Mountains, situatede ind the north of Europe (not that many Sun hours) - But still we are ind the top 5-10 best.","What a Shitty graph!!! Denmark has No rivers, no Mountains, situatede ind the north of Europe (not that many Sun hours) - But still we are ind the top 5-10 best.",39,LABEL_0,NEGATIVE,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Why no China ,Why no China ,3,LABEL_1,NEUTRAL,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,It would have been more interesting if it were per capita.,It would have been more interesting if it were per capita.,12,LABEL_2,POSITIVE,not-defined
