Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",A lot of developement work done in last few years but the Modi-haters cant see those developements .,A lot of developement work done in last few years but the Modi-haters cant see those developements .,18,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","Great India, a couple of years again and we would be the world beater in all aspect of things, especially in cricket.","Great India, a couple of years again and we would be the world beater in all aspect of things, especially in cricket.",25,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","WIND NOT TO DO ANY GOOD IT WAS DECLARED FAILURE BY MIGRANT RULERS  WHO ARE 3% IN POPULATION , BUT DROHI  JADIE IN INDIA , HATE THIS ENERGY SOURCE USED TO EMPOWER  FARMERS OF TMILAGAM !","WIND NOT TO DO ANY GOOD IT WAS DECLARED FAILURE BY MIGRANT RULERS  WHO ARE 3% IN POPULATION , BUT DROHI  JADIE IN INDIA , HATE THIS ENERGY SOURCE USED TO EMPOWER  FARMERS OF TMILAGAM !",37,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Bloody fools how much is actual generation,Bloody fools how much is actual generation,7,LABEL_0,NEGATIVE,not-defined
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","One way to plan our future and that of our children is Investment, I Invest in cryptocurrency and I earn from home, I started small and ever since I started Investing, I have been receiving my profit smoothly without any problem. Don't just invest your money in anyone hands, invest with someone trusted and experience in cryptocurrency trading..click on the name and contact Mr Abraham Hartl","One way to plan our future and that of our children is Investment, I Invest in cryptocurrency and I earn from home, I started small and ever since I started Investing, I have been receiving my profit smoothly without any problem. Don't just invest your money in anyone hands, invest with someone trusted and experience in cryptocurrency trading..click on the name and contact Mr Abraham Hartl",74,LABEL_2,POSITIVE,infrastructure
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Tamil Nadu is the only state to deinsentivise solar. Firstly the trouble the people thinking of solar by not giving a proper installation procedure. Then there is the payment of Rs2.08 for the surplus power fed to the grid as against their charges of Rs 5 for larger domestic consumers.,Tamil Nadu is the only state to deinsentivise solar. Firstly the trouble the people thinking of solar by not giving a proper installation procedure. Then there is the payment of Rs2.08 for the surplus power fed to the grid as against their charges of Rs 5 for larger domestic consumers.,53,LABEL_0,NEGATIVE,social_resistance
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","Those who doubt the veracity of the claims by government achievements, make an application to government under right to information to provide details of the projects completed.  And compare whether they facts or not.","Those who doubt the veracity of the claims by government achievements, make an application to government under right to information to provide details of the projects completed.  And compare whether they facts or not.",37,LABEL_1,NEUTRAL,infrastructure
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Peoples electricity bills are only doubling,Peoples electricity bills are only doubling,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Meanwhile Pak is installing Taliban and is reverting back to medieval sadist age ,Meanwhile Pak is installing Taliban and is reverting back to medieval sadist age ,13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",To provide electricity and benefit for 1.3 billion citizens is not only difficult but also impossible. India is working consistently harder to develop  nation and its values. Thank you all for your hard work and contribution.,To provide electricity and benefit for 1.3 billion citizens is not only difficult but also impossible. India is working consistently harder to develop  nation and its values. Thank you all for your hard work and contribution.,39,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","World Congress on Climate Change and Ecosystem (Climate Change 2021) scheduled on October 06-07, 2021 at an on-stream event.For more information about our webinar, visit: https://climate.conferenceseries.com/For any Queries and concern what’s app us at +447481355586","World Congress on Climate Change and Ecosystem (Climate Change 2021) scheduled on October 06-07, 2021 at an on-stream event.For more information about our webinar, visit:  any Queries and concern what’s app us at +447481355586",41,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","So what the hell is Adani doing?  It just doesn't make sense, unless this sleazy and corrupt government has offered a deal too good to refuse.","So what the hell is Adani doing?  It just doesn't make sense, unless this sleazy and corrupt government has offered a deal too good to refuse.",30,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","i think you Greens should start checking our Constitution, on whether The people have a right to clean air and water. because all you are doing right now is NOTHING, and our water is contaminated and our Pollution is getting worse.","i think you Greens should start checking our Constitution, on whether The people have a right to clean air and water. because all you are doing right now is NOTHING, and our water is contaminated and our Pollution is getting worse.",45,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",India buys 8 other minerals which we mine in Australia but you don't  have a problem with the other minerals. I think the greens have a coal phobia.  Coal and it by products is use in 17 everyday products . Greens you have a coal phobia,India buys 8 other minerals which we mine in Australia but you don't  have a problem with the other minerals. I think the greens have a coal phobia.  Coal and it by products is use in 17 everyday products . Greens you have a coal phobia,49,LABEL_0,NEGATIVE,financial_constraints
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","Can it! any way possible. We should not be dealing with shady foreign companies.  The tax havens have already been discovered, the mine will be automated, ... just how much of a benefit will this mine be to Australians?","Can it! any way possible. We should not be dealing with shady foreign companies.  The tax havens have already been discovered, the mine will be automated, ... just how much of a benefit will this mine be to Australians?",45,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","They're also investing in research, development, and manufacture of the next generation of solar panels; flexible, printable, see-through; curved so they can be used as building panels, roof tiles, and vehicle panels.Meanwhile the old parties keep giving away free money & buttcheek kisses to the fossil fools.","They're also investing in research, development, and manufacture of the next generation of solar panels; flexible, printable, see-through; curved so they can be used as building panels, roof tiles, and vehicle panels.Meanwhile the old parties keep giving away free money & buttcheek kisses to the fossil fools.",57,LABEL_0,NEGATIVE,financial_constraints
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","Excellent. So why are we considering allowing Adani to create a new mega coal mine in Queensland, Australia?","Excellent. So why are we considering allowing Adani to create a new mega coal mine in Queensland, Australia?",21,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","The ABC is beating up old news to further the global anti-coal war against Indian miner Adani.Adani has yet to fund the ­Carmichael project but it is getting closer, with conditional approval for $1 billion in government assistance for its needed rail line. If it goes ahead, the line will open the Galilee Basin and with it a big new minerals province in Queensland.The environmental and political stakes are high, as shown by a series of ABC reports this week that prosecute the moral case against Adani.Information in the latest ABC “exclusive” revelations is neither new nor confirmed.India’s Customs Department has been investigating price-­rigging allegations against 40 companies for more than two years. News that Adani was asked to ­explain itself was widely reported in India more than three months ago. Adani’s use of tax havens has been a topic of intense interest and speculation for more than two years.The Greens have called previously for a Senate investigation and the issue has been raised in earlier Environment Department deliberations.As Federal Resources Minister Matt Canavan has said, Australian authorities have long been satisfied the corporate structures are legal. As for the price-rigging claims, a presumption of innocence prevails.The allegation is that Adani manipulated the declared price of imported coal to the detriment of Indian power consumers. No findings have been made against Adani, which denies the claims.Canavan says the issue of whether Adani will get financial assistance for the rail infrastructure from the Northern Australia Infrastructure Facility remains a matter for the independent board.Green groups claim the board is stacked by mining interests, and Greens spokesman Adam Bandt has accused Canavan of becoming “minister for Adani”. Bandt’s main objective for doing so was to ­defend the ABC.","The ABC is beating up old news to further the global anti-coal war against Indian miner Adani.Adani has yet to fund the ­Carmichael project but it is getting closer, with conditional approval for $1 billion in government assistance for its needed rail line. If it goes ahead, the line will open the Galilee Basin and with it a big new minerals province in Queensland.The environmental and political stakes are high, as shown by a series of ABC reports this week that prosecute the moral case against Adani.Information in the latest ABC “exclusive” revelations is neither new nor confirmed.India’s Customs Department has been investigating price-­rigging allegations against 40 companies for more than two years. News that Adani was asked to ­explain itself was widely reported in India more than three months ago. Adani’s use of tax havens has been a topic of intense interest and speculation for more than two years.The Greens have called previously for a Senate investigation and the issue has been raised in earlier Environment Department deliberations.As Federal Resources Minister Matt Canavan has said, Australian authorities have long been satisfied the corporate structures are legal. As for the price-rigging claims, a presumption of innocence prevails.The allegation is that Adani manipulated the declared price of imported coal to the detriment of Indian power consumers. No findings have been made against Adani, which denies the claims.Canavan says the issue of whether Adani will get financial assistance for the rail infrastructure from the Northern Australia Infrastructure Facility remains a matter for the independent board.Green groups claim the board is stacked by mining interests, and Greens spokesman Adam Bandt has accused Canavan of becoming “minister for Adani”. Bandt’s main objective for doing so was to ­defend the ABC.",311,LABEL_1,NEUTRAL,financial_constraints
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""","They're not going to open - they're just going to offshore the funds, and walk away with 1 billion from the Commonwealth, and another from Queensland.  Where is the ICAC?","They're not going to open - they're just going to offshore the funds, and walk away with 1 billion from the Commonwealth, and another from Queensland.  Where is the ICAC?",36,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",While Adani drags billions out of the LNP/ALP suckers....,While Adani drags billions out of the LNP/ALP suckers....,10,LABEL_0,NEGATIVE,financial_constraints
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",It makes Australia look pathetic doesn't it.,It makes Australia look pathetic doesn't it.,9,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",Australia needs to bribe 1 billion to build this when it costs only $5oo million.,Australia needs to bribe 1 billion to build this when it costs only $5oo million.,17,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",Adani: Stick to solar !,Adani: Stick to solar !,6,LABEL_1,NEUTRAL,not-defined
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",So.... why are we giving free money to adani?,So.... why are we giving free money to adani?,11,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",Senator have a look in the mirror,Senator have a look in the mirror,7,LABEL_1,NEUTRAL,not-defined
Renewable,"“No new coal-fired power stations were likely to be required to meet Indian energy needs until at least 2027, raising further doubts over the viability of Indian mining investments overseas, such as the energy company Adani’s Carmichael mine in Queensland, the largest coalmine planned to be built in Australia.""",They will not need Adani coal for this.,They will not need Adani coal for this.,9,LABEL_1,NEUTRAL,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","You could no more fool people, you failed India in every aspects, govt policies are anti-farmer and anti-people. No mention of MSP in new bill, tacitly they promoting their corporate friends who gave so much donation to BJP through electoral bond. Modi betrayed us all. Sold out all profit making PSUs.  Destroyed economy completely, 12 crores lost jobs, no new jobs, business houses shut down, dividing us to Hindu Muslim and winning election looting citizen, poor farmers, labours.","You could no more fool people, you failed India in every aspects, govt policies are anti-farmer and anti-people. No mention of MSP in new bill, tacitly they promoting their corporate friends who gave so much donation to BJP through electoral bond. Modi betrayed us all. Sold out all profit making PSUs.  Destroyed economy completely, 12 crores lost jobs, no new jobs, business houses shut down, dividing us to Hindu Muslim and winning election looting citizen, poor farmers, labours.",92,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Mr. PM please stop this gyan. Look at our economy condition which is worst ever. Middle class life is hit very badly. We lost our job and facing severe financial crises. It's almost 6 months since the lock-down. Your Govt has no revival plan or address financial issues faced by lower class people. Overall you have failed in all departments. Please shut the shop.,Mr. PM please stop this gyan. Look at our economy condition which is worst ever. Middle class life is hit very badly. We lost our job and facing severe financial crises. It's almost 6 months since the lock-down. Your Govt has no revival plan or address financial issues faced by lower class people. Overall you have failed in all departments. Please shut the shop.,73,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Very good. We need to be 100 percent renewable before electric cars start making sense. ,Very good. We need to be 100 percent renewable before electric cars start making sense. ,17,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",2020 he said India will be super power and we are now super down. We are below our neighbours and they are using India super power ,2020 he said India will be super power and we are now super down. We are below our neighbours and they are using India super power ,27,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",What about economic goals?What about rape victim justice goals?,What about economic goals?What about rape victim justice goals?,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","Sir your age is not permitting you to take tough decisions. Better take retirement and install some young men in that post. When you can't tackle a police commissioner in Mumbai , should we believe you can confront XI . Kindly dont destroy the hindu wave.","Sir your age is not permitting you to take tough decisions. Better take retirement and install some young men in that post. When you can't tackle a police commissioner in Mumbai , should we believe you can confront XI . Kindly dont destroy the hindu wave.",50,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Your Government Economy GDP is going low day by day and unemployment youth is increasing day by day .....,Your Government Economy GDP is going low day by day and unemployment youth is increasing day by day .....,19,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",All his plans and proposals are always in future tense. He still believes he can fool us.,All his plans and proposals are always in future tense. He still believes he can fool us.,19,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","Yes, ur vision is amazing. Sure it will be","Yes, ur vision is amazing. Sure it will be",11,LABEL_2,POSITIVE,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","Now, time has came to do some explosion(Great work), TOI can check the net worth of PM and expose him ....","Now, time has came to do some explosion(Great work), TOI can check the net worth of PM and expose him ....",26,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Not possible by 2022. At present we are 90GW..,Not possible by 2022. At present we are 90GW..,11,LABEL_0,NEGATIVE,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",But why is the air so polluted?,But why is the air so polluted?,8,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","India was on track for 5 trillion economy, 20 lakh crore aatmanirbhar bharat and many more such things also... Look where we have landed... Bhashan dene main aur kaam karne main farakh hota hain... ","India was on track for 5 trillion economy, 20 lakh crore aatmanirbhar bharat and many more such things also... Look where we have landed... Bhashan dene main aur kaam karne main farakh hota hain... ",38,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","Bhakts can accept your words.. In 2014, to save foreign exchange, you said that we should reduce the import of crude oil by half of requirements in the previous years.. But the fact.. We are unable to reduce and increased now.. After six years, new tasks now.. OK. OK.. try your best.","Bhakts can accept your words.. In 2014, to save foreign exchange, you said that we should reduce the import of crude oil by half of requirements in the previous years.. But the fact.. We are unable to reduce and increased now.. After six years, new tasks now.. OK. OK.. try your best.",62,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Jhoot is a secrets of my energy... ,Jhoot is a secrets of my energy... ,8,LABEL_1,NEUTRAL,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",By 2050 .... India will be energy supplier to world  ,By 2050 .... India will be energy supplier to world  ,10,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",lies and lies what one can expect from this original lier,lies and lies what one can expect from this original lier,11,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",You can fool some of the people all the time but you cannot fool all the people all the time! Abraham Lincoln,You can fool some of the people all the time but you cannot fool all the people all the time! Abraham Lincoln,24,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Facebook. I'm not able to find unlike button.. I want it thousand times,Facebook. I'm not able to find unlike button.. I want it thousand times,16,LABEL_1,NEUTRAL,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",Long leave for IT cell i guess ,Long leave for IT cell i guess ,7,LABEL_1,NEUTRAL,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",20 to survive karle pehle...,20 to survive karle pehle...,6,LABEL_1,NEUTRAL,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",You took india on this track !! Modi hai toh mumkin haii !! Make more fool to Blind bhakt ,You took india on this track !! Modi hai toh mumkin haii !! Make more fool to Blind bhakt ,21,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","Like your smart city, bullet train and 5 trillion economy....","Like your smart city, bullet train and 5 trillion economy....",12,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",The Times of Indiahow much did they pay you to promote good things about Modi? ,The Times of Indiahow much did they pay you to promote good things about Modi? ,16,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.","INDIA is well on track ... but INDIANS aren’t ... modi govt is doing well , INDIANS might soon go extinct   . ","INDIA is well on track ... but INDIANS aren’t ... modi govt is doing well , INDIANS might soon go extinct   . ",24,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",It's huge,It's huge,3,LABEL_2,POSITIVE,not-defined
Renewable,"India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to ensuring a low carbon footprint as the world’s third largest oil consumer drives global energy demand, Prime Minister Narendra Modi said on Monday.",#BREAKING attack once again on children in #Pakistan's Peshawar City.,#BREAKING attack once again on children in #Pakistan's Peshawar City.,14,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"You could no more fool people, you failed India in every aspects, govt policies are anti-farmer and anti-people. No mention of MSP in new bill, tacitly they promoting their corporate friends who gave so much donation to BJP through electoral bond. Modi betrayed us all. Sold out all profit making PSUs.  Destroyed economy completely, 12 crores lost jobs, no new jobs, business houses shut down, dividing us to Hindu Muslim and winning election looting citizen, poor farmers, labours.","You could no more fool people, you failed India in every aspects, govt policies are anti-farmer and anti-people. No mention of MSP in new bill, tacitly they promoting their corporate friends who gave so much donation to BJP through electoral bond. Modi betrayed us all. Sold out all profit making PSUs.  Destroyed economy completely, 12 crores lost jobs, no new jobs, business houses shut down, dividing us to Hindu Muslim and winning election looting citizen, poor farmers, labours.",92,LABEL_0,NEGATIVE,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Mr. PM please stop this gyan. Look at our economy condition which is worst ever. Middle class life is hit very badly. We lost our job and facing severe financial crises. It's almost 6 months since the lock-down. Your Govt has no revival plan or address financial issues faced by lower class people. Overall you have failed in all departments. Please shut the shop.,Mr. PM please stop this gyan. Look at our economy condition which is worst ever. Middle class life is hit very badly. We lost our job and facing severe financial crises. It's almost 6 months since the lock-down. Your Govt has no revival plan or address financial issues faced by lower class people. Overall you have failed in all departments. Please shut the shop.,73,LABEL_0,NEGATIVE,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Very good. We need to be 100 percent renewable before electric cars start making sense. ,Very good. We need to be 100 percent renewable before electric cars start making sense. ,17,LABEL_2,POSITIVE,technological_shortcomings
