Post,Comment
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",And pigs might fly. To easy a solution and not enough money in it for the elites.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",David gave water to the cotton farmers and devastated the MURRAY.WATCH HIM SCREW THE PEOPLE 
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",I would have thought dams would have been more important and water systems as well added to the must do list.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Big, Big mistake, getting rid of Barnaby and get another Turnbull!? The same thing will happen here with Littleproud, as was with Turnbull, just wait and see!"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Shouldn't Mr Littleproud have this discussion with Peter Dutton first? After all, the Nationals are the Junior party in the Coalition, aren't they? Or, does he think he can now dictate Coalition policy?"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Not a Littleproud fan however, with him on this one. Never going to happen the Greens and Teals wouldn't allow any dialog on nuclear. Thanks for trying"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",I think Adam Bandt just soiled himself.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",So Littleproud is going to get the nuclear debate started? It’s about time we had the debate.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Good about time someone had the gumption to start talking about nuclear.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Just what the National party needs..A woke pleaser leader 
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",When considering the Nuclear Submarine Carries enough fuel to power it for its full working life. Its Power Station and fuel volume can’t be that big. Then how big does a Nuclear Power Station need to be to power South East Qld.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Rolls Royce will soon build small nuclear plants for UK..we have Uranium…why not…safety only concern
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Trust the science? Or only when it suits the agenda?
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",NO NUCLEAR
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",More mindless pro nuclear guff from Sky News without ever discussing the costs surrounding nuclear power. $$$$$$$$$$$.....nuclear power$$.....solar and onshore wind$$$$......offshore wind$$$$$..... batteries
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","About time this happened. However, how to get this passed the feral greens."
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",He's closer to the Greens than Conservatives. He want last 3 years.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",we'll talk about it like we talk about a very fast train all the time
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",We’ve already got nuclear energy…it’s called ‘fission’ and it comes from the sun…
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Nuclear is good providing it is not built near you.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","What a great initiative. If we want carbon neutrality and a viable energy mix, nuclear is obvious. Don’t get told it is slow and expensive. It is a solution for the long term and there is no evidence of imminent climate crisis."
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Absolutely, can’t build dams, but can destroy good farmland and forest for renewables..go figure "
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Maybe he should wait until there is an actual cabinet formed!
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",What is wrong with Low pollution coal powered station like Japan.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Oh dear Dutton wouldn’t like u taking charge oh I’m sure with all the fighting going on the liberals will have to bit their tongue as they have no hope ever forming government by themselves go on step on his toes 
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","We MUST have it as a national priority, no ifs or buts."
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","He’s had 9 years to build Dams , do nothing party LNP"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","well, we're going to have another 3 year delay in that discussion, whilst our grid continues to struggle."
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Net zero, let’s discuss that , you over promoted fool"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",What a big head.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Stick at it - even my 10yr old grandson knows this -
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",No hope of that happening.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Littleproud, your dreamin, the loony greens would have a fit about that"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",It is something the coalition should have taken to the election but way too many climate scam Turnbull followers within the party opposed it.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Too funny 
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Watch labor say they will consider it because they know the teals and greens won't let it happen
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",We’ll have to wait until the inevitable power blackouts & energy crisis before Labor will even think about it. Once they close  a few more coal fired power stations we will be there.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","When Albo finally realises or is told by the beancounters that pursuing clean green energy will continue to drive consumer and business electricity bills, he might have to consider some big moves. Unfortunately I can't see taking advantage of our own natural resources to serve ourselves first being one of them. We should be the most self-sifficient country on this planet so why are we where we are now ?"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Agree. It's Time
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Finally some common sense! But Labor/greens will oppose it.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Fantastic, Nuclear is the only feasible way to get to net zero, otherwise it is just empty virtue signalling!"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",About bloody time we had that Nuclear power chat IMMEDIATELY turn to table a bill to get rid of the Nuclear ban in Australia.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","like albo will ever entertain that idea, and thankfully he wont as it would get him re elected."
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",The Labor Party have no intention to ever go Nuclear.  The Greens won't let them.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Far out something positive out of this leadership. Wel see....
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Maybe discuss bring irrigation water back to the farmers at a reasonable price.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","Someone with common sense, he and P Dutton should do well for Australia"
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",So.....where are the used nuclear rods etc going to be disposed of/buried?
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Going down a road looking like doing something but knows full well it won't happen. It's the only reason he is doing it ( to look like I'm doing something)
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Just do it and stop wasting time
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",As long as any nuclear power plants are built in Littleproud's electorate.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Michael Blackman hmm maybe we were wrong?
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","So l9ng as the waste dump goes in your backyard, and the plant in your seat.And it runs on thorium or is one that uses all the weapons fuel."
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Was this clown in Ghostbusters
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Good
"Energy executives, fund managers and investors do not think nuclear energy is financially viable in Australia.Choose your news on the ABC NEWS app and stay in the know:https://ab.co/abcnewsapp",ABC presented experts....
"Energy executives, fund managers and investors do not think nuclear energy is financially viable in Australia.Choose your news on the ABC NEWS app and stay in the know:https://ab.co/abcnewsapp","The coalition aren't really known for listening to the experts on any given subject, just their wealthy donors."
"Energy executives, fund managers and investors do not think nuclear energy is financially viable in Australia.Choose your news on the ABC NEWS app and stay in the know:https://ab.co/abcnewsapp",And the waste nuclear fuel goes where?
"Energy executives, fund managers and investors do not think nuclear energy is financially viable in Australia.Choose your news on the ABC NEWS app and stay in the know:https://ab.co/abcnewsapp",Robin Gauld won't be QLD that's for sure
