Post,Comment
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"Labor will stuff it up themselves, just like they have with coal fired energy supply."
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"Quite simple really. We need common sense people NOT weak career politicians. They well know the dangers but it's their careers before their nation that , come first.....they should be held to their oath of office for their nation destroying decisions. Australia has been down this path before, of putting all their eggs in One basket & coincidentally , Not, in the Same Basket.....a Joke for a Govt ??"
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"Thank you Australia  for given us your land , mostly appreciate "
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Another failure from our governments
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,and the surprise on this. is ZILCH.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"You gotta love the backflipping..Scomos governments record on foreign investment in our power infrastructure hit new highs, and now there's a big problem with solar panels being made in China.."
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Looks good for the environment.not
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,dopey Bowen what do you expect
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,James Paterson has been drinking the IPA Kool Aid again.
"#DYK South Australia has become the first major jurisdiction in the word to be powered entirely by solar energy? A global milestone, Australia continues to lead in renewable energy.",Wow. A whole bloody hour. Congratulations cave dwellers
"#DYK South Australia has become the first major jurisdiction in the word to be powered entirely by solar energy? A global milestone, Australia continues to lead in renewable energy.",Rahim okay one good reason to in SA over VIC 
"#DYK South Australia has become the first major jurisdiction in the word to be powered entirely by solar energy? A global milestone, Australia continues to lead in renewable energy.",Hey!!!!! lol
"#DYK South Australia has become the first major jurisdiction in the word to be powered entirely by solar energy? A global milestone, Australia continues to lead in renewable energy.",Woah 
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"The materials used in solar panels include silicon, copper, tin, aluminum and glass which are 85% to 95% reclaimed and recycled."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,We faced a similar issue in the early 80’s with the increasing world wide popularity of motor vehicles and the treatment and disposal of lead acid batteries.
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"How about addressing the 50,000 unrehabilitated mines across Australia that the Mining Industry have just been allowed to walk away from, destroying our agricultural land!"
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"There is no technical barrier to fully recycling all components of solar cells and batteries. The same with virtually any manufacturered product. It's just a matter of will, and enforceable legislative actions to make it happen. There are costs, but these are offset by the savings in less need for new mining as materials are recycled as well as the obvious health and aesthetic reasons of eliminating waste."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"So panels are recyclable, but let’s just say they weren’t, for arguments sake. the average Aussie person creates 1.5 tonnes of landfill per year (source- Greenpeace) and solar panels have a 15 year lifespan (approx). A family of 4 would create 90 tonnes of landfill in 15 years, so chucking 300kg of panels into the bin after 15 years is insignificant. Not that you need to, they’re recyclable. Nice work giving the solar naysayers a nice misinformed one line retort to their anti solar reasoning "
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Congratulations to Griffith University for highlighting a question I've been asking for a few years now - what happens to all the solar panels and batteries at their end-of-life? It's time to start looking at other forms of energy generation - in earnest - it is unrealistic to continue using solar panels that gouge the earth of rare minerals that end up sitting on peoples' rooftops.  We have to find a sustainable solution.In the meantime, the waste generated from the current solar cells must be managed and recycled efficiently and affordably.  We need guiding legislation and bi-partisan government commitment."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,No hurry. The world's been using nuclear for fifty years and we've no proper way to get rid of its waste. At least with solar the materials are recyclable.
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Always thought solar energy could be implemented using the same model as mobile phones - monthly contract including maintenance and up grades. This way waste could be best on sold to recycling.
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Nuclear concerns me as the waste is so toxic and we have  to find a suitable facility to store it.  Fukidhima was a modern, 100% safe power station.  There is no point saying it was in the wrong place, as the disaster  has already occurred.   Chernobyl  was a safe reactor, but it failed.  Five mile island? In the US, another safe one.  We also have to ask how much uranium  is left."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Yes, we do need to get a lot better at recycling in general. The market has failed us, so it's up to government. Do we have a government that's up to the challenges?"
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Gee, but fossil fuel industry, plastics, coal..nothing to think about there?"
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,You have to look at this issue in perspective to dicommision a coal-fired power station is a big environmental problem. Solar panels and baterys are 90 % recyclable. Not even talking about decommissioning a nuclear plant cost billions.
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,I hope the Product StewardshipAct looks at plastic production.  No new plastic should be produced at all!
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Not to mention the import trade deficit.
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,The whole waste problem is driven by producers externalising end of life waste costs.There should be no new product bought to market without effective recovery and reuse/sustainable processing of the end of life product being built into the business model.#PollutionIsaBusinessDecision
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,There’s an opportunity for an innovative Australian company!
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,There is a guy on fakebook marketplace who picks up old panels for free! He recycles them 
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Couldn't the unrecyclable parts just be crushed up and mixed with old tyres melted down (no naked flames) and made into a small rubber based pellet and then used on roads instead of bitumen ? Maybe not in hot areas but certainly down south !
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Australia has vast uninhabitable land that can be used as landfill. But come on, recycle and reuse finite resources."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Governments solution, don't invest in science, send to another country lol"
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"You can store electricity in salt water batteries. There are some already on the market. You can recycle any type of battery.The resistance to renewables is amazing.Try this. Sun in, electricity out for vertually zero cost, electrolysis into hydrogen, stored, though a fuel cell back into electricity and water."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"While the STC incentive scheme is in place, the Clean energy council (CEC) need upgrade the equipment safety standards encompassing a reusing policy! CURRENTLY IT IS ECONOMICALLY BENEFICIAL TO REMOVE AND DISPOSE of a 5year old system and replace with a new larger system and claim additional STC credits than just install an additional system to boost capacity."
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,And some of the cheaper ones last only 5 years
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,An industry will develop recycling them !!
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,"Corey Story, Sonia Randhawa"
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Juni Ross
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Lu
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,True
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Recycle
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Damian Turnbull
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Andrew
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Millie Mavrodis
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Daki Maki
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,A problem no one mentions.Catherine Jemma
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Angelique Parras!! X
There's a looming waste crisis from Australia's solar energy boomAustralia urgently needs to prepare for a coming tsunami of solar panel and battery waste.,Recycle research =jobs
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.","Do CSIRO actually advise the public on where to get these technologies? One of the main problems I have with trying to purchase is that the vendors approach is rarely via expertise in the technologies and usually expertise in sales techniques. And obviously they are not vendor neutral. I'd love a vendor neutral party (ie probably government funded) to be reviewing the market for consumer options. Its a big outlay in cash, the market is complex - eg what is reasonable re installation costs, state and federal rebates, technology options in capture and storage, manufacturer competence etc and hence purchasing confidence is low (imo). Is this kind of advice available anywhere?"
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Molten salt thermal storage wasn't mentioned.
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Wow amazing Australia is the best continent and best country in the whole world amazing country Australia is the best country in the whole world amazing country
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.","CSIRO what's our position on storage and transfer? As you're aware a large percentage of power is lost in transfer, any innovation on that? Their has been interesting innovation on salt batteries are these also being investigated here, any news on our position on this?"
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Not if 'One Nation' has their way  First there were 3 monkey's now it seems they've added a 4th who combines all the inherited traits of the other 3 
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Keep these super cool info updates as CSIRO is up there with the best in the business....
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.","Fact check: wouldn't China, with its one billion population, and its position as the world's largest producer of solar panels, what MORE panels on roofs than Straya?  Check it out!"
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Where/when do we start!
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Jane Williamson physics homework for you
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",A
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Tim Knight
"Australia receives the highest relative amount of solar irradiance of any continent.Whoopty doo, but what does it all mean, Basil?Here's an animation on how solar energy works for your Friday night, because we're quirky like that.",Tina Newling
